Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
2020/2/19,11:53 PM,13,11,92,N,6,0,24.94,0,Cloudy
2020/2/19,12:53 AM,13,11,92,NNW,6,0,24.95,0,Light Snow
2020/2/21,1:53 PM,46,18,33,SSE,10,0,24.73,0,Partly Cloudy
2020/2/21,2:53 PM,46,19,34,SSE,13,0,24.7,0,Partly Cloudy
2020/2/21,3:53 PM,46,19,34,SSE,10,0,24.68,0,Partly Cloudy
2020/2/21,4:53 PM,44,21,40,SSE,13,0,24.68,0,Partly Cloudy
2020/2/21,5:53 PM,40,23,51,SSE,14,0,24.67,0,Fair
2020/2/21,6:53 PM,36,20,52,SSE,10,0,24.67,0,Partly Cloudy
2020/2/21,7:53 PM,32,20,61,SSE,14,0,24.68,0,Fair
2020/2/21,8:53 PM,32,19,59,S,14,0,24.67,0,Fair
2020/2/21,9:53 PM,34,17,50,S,16,0,24.65,0,Fair
2020/2/21,10:53 PM,35,17,48,SSW,15,0,24.65,0,Fair
2020/2/21,11:53 PM,33,17,52,S,6,0,24.64,0,Fair
2020/2/22,2:53 AM,32,16,52,SW,10,0,24.63,0,Mostly Cloudy
2020/2/22,3:53 AM,35,16,46,SW,13,0,24.62,0,Mostly Cloudy
2020/2/22,4:53 AM,38,14,38,SW,7,0,24.61,0,Mostly Cloudy
2020/2/22,5:53 AM,35,16,46,SSW,9,0,24.61,0,Mostly Cloudy
2020/2/22,6:53 AM,42,11,28,S,6,0,24.61,0,Cloudy
2020/2/22,7:53 AM,32,17,54,SSE,10,0,24.61,0,Mostly Cloudy
2020/2/22,8:53 AM,34,20,56,SSE,13,0,24.62,0,Mostly Cloudy
2020/2/22,9:53 AM,38,23,55,SE,8,0,24.62,0,Mostly Cloudy
2020/2/22,10:53 AM,43,27,53,SE,7,0,24.61,0,Mostly Cloudy
2020/2/22,11:53 AM,46,27,47,SSE,8,0,24.61,0,Mostly Cloudy
2020/2/23,1:53 AM,36,28,73,WSW,7,0,24.49,0,Mostly Cloudy
2020/2/21,12:53 AM,34,16,48,SW,12,0,24.64,0,Fair
2020/2/22,12:53 PM,47,28,48,SE,12,0,24.59,0,Mostly Cloudy
2020/2/22,1:53 PM,48,26,42,SE,14,0,24.56,0,Mostly Cloudy
2020/2/22,2:53 PM,49,26,41,SE,18,0,24.55,0,Mostly Cloudy
2020/2/22,3:53 PM,50,27,41,SSE,22,0,24.54,0,Mostly Cloudy / Windy
2020/2/22,4:53 PM,47,28,48,SSE,14,0,24.53,0,Mostly Cloudy
2020/2/22,5:53 PM,43,28,56,SSE,13,0,24.52,0,Cloudy
2020/2/22,6:53 PM,39,29,67,SE,10,0,24.53,0,Cloudy
2020/2/22,7:53 PM,38,28,68,S,13,0,24.54,0,Cloudy
2020/2/22,8:53 PM,42,26,53,SW,12,0,24.53,0,Cloudy
2020/2/22,9:53 PM,42,26,53,WSW,7,0,24.52,0,Cloudy
2020/2/23,2:53 AM,37,27,67,WNW,9,0,24.48,0,Cloudy
2020/2/23,3:53 AM,33,27,78,N,7,0,24.47,0,Cloudy
2020/2/23,4:53 AM,33,27,78,W,9,0,24.48,0,Cloudy
2020/2/23,5:53 AM,33,25,72,W,9,0,24.52,0,Cloudy
2020/2/23,6:53 AM,33,24,70,SW,9,0,24.53,0,Cloudy
2020/2/23,7:53 AM,34,23,64,W,8,0,24.54,0,Cloudy
2020/2/23,8:53 AM,35,28,76,NW,12,0,24.57,0,Cloudy
2020/2/23,9:53 AM,34,30,85,W,15,0,24.56,0,Light Snow
2020/2/23,10:53 AM,35,31,85,WNW,17,0,24.56,0,Cloudy
2020/2/23,11:53 AM,35,30,82,WNW,20,0,24.56,0,Light Snow
2020/2/24,1:53 AM,32,24,73,SSW,13,0,24.42,0,Fair
2020/2/22,10:53 PM,39,26,60,SSW,8,0,24.52,0,Partly Cloudy
2020/2/22,11:53 PM,41,27,57,SSW,12,0,24.51,0,Mostly Cloudy
2020/2/22,12:53 AM,36,28,73,CALM,0,0,24.49,0,Mostly Cloudy
2020/2/23,12:53 PM,36,30,79,WNW,17,0,24.56,0,Cloudy
2020/2/23,1:53 PM,38,28,68,WNW,16,0,24.54,0,Cloudy
2020/2/23,2:53 PM,40,28,63,NW,17,0,24.53,0,Cloudy
2020/2/23,3:53 PM,41,28,60,NNW,14,0,24.52,0,Mostly Cloudy
2020/2/23,4:53 PM,41,27,57,N,13,0,24.52,0,Mostly Cloudy
2020/2/23,5:53 PM,41,28,60,N,8,0,24.51,0,Mostly Cloudy
2020/2/23,6:53 PM,38,27,65,CALM,0,0,24.52,0,Mostly Cloudy
2020/2/23,7:53 PM,38,25,60,CALM,0,0,24.52,0,Mostly Cloudy
2020/2/23,8:53 PM,35,26,70,S,6,0,24.52,0,Cloudy
2020/2/23,9:53 PM,33,26,75,S,7,0,24.51,0,Mostly Cloudy
2020/2/24,2:53 AM,32,21,64,SW,13,0,24.39,0,Fair
2020/2/24,3:53 AM,33,20,59,SW,12,0,24.38,0,Fair
2020/2/24,4:53 AM,34,18,52,WSW,5,0,24.38,0,Partly Cloudy
2020/2/24,5:53 AM,33,19,56,SW,8,0,24.39,0,Fair
2020/2/24,6:53 AM,31,19,61,SW,7,0,24.38,0,Fair
2020/2/24,7:53 AM,36,18,48,WSW,9,0,24.37,0,Partly Cloudy
2020/2/24,8:53 AM,34,20,56,S,13,0,24.37,0,Mostly Cloudy
2020/2/24,9:53 AM,32,26,79,NNW,21,32,24.43,0,Mostly Cloudy / Windy
2020/2/24,10:14 AM,31,28,89,N,12,0,24.43,0,Light Snow
2020/2/24,10:26 AM,31,28,89,NNW,9,0,24.43,0,Light Snow
2020/2/25,1:53 AM,27,16,63,NNE,6,0,24.56,0,Cloudy
2020/2/23,10:53 PM,33,26,75,SSW,10,0,24.49,0,Partly Cloudy
2020/2/23,11:53 PM,33,27,78,SSW,12,0,24.47,0,Partly Cloudy
2020/2/23,12:53 AM,30,25,82,S,8,0,24.45,0,Fair
2020/2/24,10:53 AM,34,29,82,WSW,20,0,24.43,0,Cloudy
2020/2/24,11:00 AM,34,27,75,WSW,20,0,24.43,0,Cloudy
2020/2/24,11:53 AM,36,15,43,W,29,37,24.43,0,Cloudy / Windy
2020/2/24,12:53 PM,36,12,37,WNW,18,25,24.46,0,Mostly Cloudy
2020/2/24,1:53 PM,38,10,32,NW,26,32,24.44,0,Mostly Cloudy / Windy
2020/2/24,2:53 PM,39,10,30,WNW,22,33,24.45,0,Partly Cloudy / Windy
2020/2/24,3:53 PM,40,12,32,WNW,22,31,24.46,0,Mostly Cloudy / Windy
2020/2/24,4:53 PM,36,10,34,WNW,23,31,24.48,0,Mostly Cloudy / Windy
2020/2/24,5:53 PM,35,9,34,NW,22,29,24.51,0,Mostly Cloudy / Windy
2020/2/24,6:53 PM,33,10,38,WNW,16,0,24.52,0,Partly Cloudy
2020/2/24,7:53 PM,31,11,43,WNW,14,0,24.56,0,Mostly Cloudy
2020/2/25,2:53 AM,25,18,75,NNE,10,0,24.57,0,Cloudy
2020/2/25,3:53 AM,25,20,81,NNE,13,0,24.59,0,Cloudy
2020/2/25,4:53 AM,21,15,78,N,16,0,24.61,0,Cloudy
2020/2/25,5:53 AM,20,15,81,N,15,0,24.62,0,Cloudy
2020/2/25,6:53 AM,23,13,65,N,25,38,24.64,0,Mostly Cloudy / Windy
2020/2/25,7:53 AM,23,10,58,N,29,47,24.67,0,Mostly Cloudy / Windy
2020/2/25,8:53 AM,23,9,55,NNW,36,49,24.7,0,Cloudy / Windy
2020/2/25,9:53 AM,21,12,68,N,37,53,24.75,0,Light Snow / Windy
2020/2/25,10:35 AM,21,14,74,N,36,48,24.77,0,Light Snow / Windy
2020/2/25,10:53 AM,21,14,74,N,33,44,24.78,0,Light Snow / Windy
2020/2/26,1:53 AM,14,8,77,S,9,0,24.88,0,Fair
2020/2/24,8:53 PM,30,11,45,WNW,12,0,24.56,0,Mostly Cloudy
2020/2/24,9:53 PM,30,12,47,WNW,9,0,24.57,0,Mostly Cloudy
2020/2/24,10:53 PM,29,14,54,WSW,7,0,24.57,0,Cloudy
2020/2/24,11:53 PM,31,8,38,NNW,13,25,24.56,0,Cloudy
2020/2/24,12:53 AM,30,9,41,NW,9,0,24.56,0,Cloudy
2020/2/25,11:53 AM,22,16,78,N,30,43,24.81,0,Light Snow / Windy
2020/2/25,12:33 PM,23,14,68,N,32,45,24.82,0,Light Snow / Windy
2020/2/25,12:46 PM,23,14,68,N,32,44,24.83,0,Light Snow / Windy
2020/2/25,12:53 PM,23,15,72,N,29,44,24.83,0,Light Snow / Windy
2020/2/25,1:34 PM,23,17,78,N,26,38,24.84,0,Light Snow / Windy
2020/2/25,1:53 PM,23,17,78,N,26,0,24.83,0,Light Snow / Windy
2020/2/25,2:04 PM,24,15,69,N,26,38,24.83,0,Light Snow / Windy
2020/2/25,2:39 PM,24,16,71,NNW,28,36,24.84,0,Light Snow / Windy
2020/2/25,2:53 PM,24,17,75,NNW,25,37,24.84,0,Light Snow / Windy
2020/2/26,2:53 AM,14,8,77,SSW,9,0,24.85,0,Fair
2020/2/26,3:53 AM,14,8,77,S,9,0,24.83,0,Fair
2020/2/26,4:53 AM,13,6,74,SSW,10,0,24.81,0,Fair
2020/2/26,5:53 AM,15,7,70,SSW,14,0,24.79,0,Fair
2020/2/26,6:53 AM,14,5,67,SSW,10,0,24.79,0,Fair
2020/2/26,7:53 AM,11,5,77,S,7,0,24.78,0,Fair
2020/2/26,8:53 AM,20,11,68,S,7,0,24.78,0,Fair
2020/2/26,9:53 AM,27,8,45,S,12,0,24.77,0,Fair
2020/2/26,10:53 AM,31,3,31,SSW,8,0,24.77,0,Fair
2020/2/26,11:53 AM,34,5,30,S,9,0,24.75,0,Fair
2020/2/27,1:53 AM,35,17,48,WNW,8,0,24.65,0,Cloudy
2020/2/25,3:40 PM,26,12,55,N,29,40,24.84,0,Mostly Cloudy / Windy
2020/2/25,3:53 PM,26,11,53,N,28,41,24.84,0,Mostly Cloudy / Windy
2020/2/25,4:53 PM,25,10,53,N,26,36,24.85,0,Cloudy / Windy
2020/2/25,5:53 PM,25,10,53,N,24,31,24.87,0,Mostly Cloudy / Windy
2020/2/25,6:53 PM,22,10,60,NNE,17,0,24.88,0,Partly Cloudy
2020/2/25,7:53 PM,20,10,65,N,12,0,24.9,0,Partly Cloudy
2020/2/25,8:53 PM,17,10,74,NNE,5,0,24.9,0,Fair
2020/2/25,9:53 PM,17,9,71,N,6,0,24.91,0,Fair
2020/2/25,10:53 PM,15,9,77,NNE,5,0,24.91,0,Fair
2020/2/25,11:53 PM,16,9,74,CALM,0,0,24.91,0,Fair
2020/2/26,12:53 PM,36,5,27,S,3,0,24.73,0,Partly Cloudy
2020/2/26,1:53 PM,40,4,22,NW,6,0,24.72,0,Partly Cloudy
2020/2/26,2:53 PM,40,8,27,E,8,0,24.7,0,Partly Cloudy
2020/2/26,3:53 PM,40,10,29,ENE,5,0,24.7,0,Mostly Cloudy
2020/2/26,4:53 PM,40,13,33,ENE,9,0,24.7,0,Mostly Cloudy
2020/2/26,5:53 PM,38,13,36,ESE,7,0,24.68,0,Partly Cloudy
2020/2/26,6:53 PM,32,17,54,SSE,8,0,24.68,0,Partly Cloudy
2020/2/26,7:53 PM,35,15,44,W,10,0,24.69,0,Fair
2020/2/26,8:53 PM,35,14,42,W,12,0,24.68,0,Fair
2020/2/26,9:53 PM,32,17,54,WSW,9,0,24.68,0,Fair
2020/2/26,10:53 PM,32,16,52,WSW,9,0,24.68,0,Fair
2020/2/27,2:53 AM,36,14,41,WNW,8,0,24.65,0,Mostly Cloudy
2020/2/27,3:53 AM,33,16,50,W,12,0,24.64,0,Partly Cloudy
2020/2/27,4:53 AM,36,16,44,W,15,0,24.65,0,Mostly Cloudy
2020/2/27,5:53 AM,36,17,46,W,14,0,24.65,0,Mostly Cloudy
2020/2/27,6:53 AM,31,18,59,W,8,0,24.66,0,Fair
2020/2/27,7:53 AM,30,17,59,ENE,3,0,24.7,0,Fair
2020/2/27,8:53 AM,37,16,42,NW,9,0,24.72,0,Fair
2020/2/27,9:53 AM,38,18,44,N,9,0,24.73,0,Fair
2020/2/27,10:53 AM,40,18,41,N,17,24,24.74,0,Fair
2020/2/27,11:53 AM,42,18,38,N,14,0,24.74,0,Partly Cloudy
2020/2/27,12:53 PM,43,16,34,N,8,0,24.74,0,Partly Cloudy
2020/2/28,1:53 AM,33,14,46,WSW,9,0,24.74,0,Fair
2020/2/25,12:53 AM,14,8,77,SSE,5,0,24.89,0,Fair
2020/2/26,11:53 PM,34,16,48,WSW,9,0,24.66,0,Partly Cloudy
2020/2/26,12:53 AM,34,16,48,SW,6,0,24.65,0,Mostly Cloudy
2020/2/27,1:53 PM,45,17,33,N,8,0,24.72,0,Mostly Cloudy
2020/2/27,2:53 PM,47,14,27,NW,8,0,24.7,0,Mostly Cloudy
2020/2/27,3:53 PM,48,15,27,NW,13,0,24.7,0,Mostly Cloudy
2020/2/27,4:53 PM,47,15,28,N,9,0,24.7,0,Mostly Cloudy
2020/2/27,5:53 PM,44,19,37,NNE,6,0,24.71,0,Cloudy
2020/2/27,6:53 PM,44,10,25,WNW,18,0,24.72,0,Cloudy
2020/2/27,7:53 PM,41,12,31,WNW,8,0,24.74,0,Mostly Cloudy
2020/2/27,8:53 PM,42,10,27,W,8,0,24.74,0,Mostly Cloudy
2020/2/27,9:53 PM,39,11,32,W,8,0,24.74,0,Partly Cloudy
2020/2/27,10:53 PM,40,9,28,W,7,0,24.74,0,Fair
2020/2/27,11:53 PM,37,12,36,W,9,0,24.74,0,Fair
2020/2/28,2:53 AM,34,14,44,WSW,8,0,24.74,0,Fair
2020/2/28,3:53 AM,34,14,44,W,10,0,24.72,0,Fair
2020/2/28,4:53 AM,33,14,46,W,13,0,24.72,0,Fair
2020/2/28,5:53 AM,38,11,33,W,15,0,24.74,0,Fair
2020/2/28,6:53 AM,35,12,39,W,13,0,24.74,0,Fair
2020/2/28,7:53 AM,35,12,39,SW,8,0,24.75,0,Fair
2020/2/28,8:53 AM,40,14,35,SW,7,0,24.77,0,Fair
2020/2/28,9:53 AM,45,10,24,WSW,8,0,24.78,0,Fair
2020/2/29,1:53 AM,37,18,46,SW,10,0,24.62,0,Mostly Cloudy
2020/2/27,12:53 AM,34,14,44,SW,7,0,24.74,0,Fair
2020/2/28,10:53 AM,49,12,23,CALM,0,0,24.78,0,Fair
2020/2/28,11:53 AM,52,11,19,VAR,3,0,24.77,0,Fair
2020/2/28,12:53 PM,54,8,16,CALM,0,0,24.75,0,Fair
2020/2/28,1:53 PM,56,10,16,CALM,0,0,24.74,0,Fair
2020/2/28,2:53 PM,55,15,21,VAR,5,0,24.72,0,Fair
2020/2/28,3:53 PM,55,15,21,ESE,8,0,24.7,0,Fair
2020/2/28,4:53 PM,56,16,21,SE,10,0,24.7,0,Fair
2020/2/28,5:53 PM,52,20,28,ESE,10,0,24.7,0,Fair
2020/2/28,6:53 PM,46,20,35,ESE,8,0,24.71,0,Partly Cloudy
2020/2/28,7:53 PM,43,23,45,S,3,0,24.71,0,Fair
2020/2/28,8:53 PM,39,22,50,SE,6,0,24.71,0,Fair
2020/2/29,2:53 AM,38,17,43,SSW,14,0,24.6,0,Mostly Cloudy
2020/2/29,3:53 AM,38,15,39,SSW,14,0,24.57,0,Mostly Cloudy
2020/2/29,4:53 AM,37,16,42,SSW,15,0,24.56,0,Mostly Cloudy
2020/2/29,5:53 AM,38,14,38,SW,16,0,24.54,0,Cloudy
2020/2/29,6:53 AM,37,14,39,SW,9,0,24.52,0,Mostly Cloudy
2020/2/29,7:53 AM,40,14,35,SSW,14,0,24.51,0,Mostly Cloudy
2020/2/29,8:53 AM,42,13,31,SSW,14,0,24.51,0,Mostly Cloudy
2020/2/29,9:53 AM,42,17,37,WSW,10,0,24.52,0,Mostly Cloudy
2020/2/29,10:53 AM,44,12,27,SW,10,0,24.5,0,Mostly Cloudy
2020/2/29,11:53 AM,46,16,30,SSW,7,0,24.49,0,Mostly Cloudy
2020/3/1,1:53 AM,40,17,40,WSW,9,0,24.38,0,Mostly Cloudy
2020/2/28,9:53 PM,36,22,57,SSW,9,0,24.7,0,Fair
2020/2/28,10:53 PM,39,19,45,SSW,9,0,24.7,0,Partly Cloudy
2020/2/28,11:53 PM,36,21,55,SSW,12,0,24.66,0,Partly Cloudy
2020/2/28,12:53 AM,31,21,67,S,12,0,24.64,0,Partly Cloudy
2020/2/29,12:53 PM,48,13,24,SSW,7,0,24.47,0,Mostly Cloudy
2020/2/29,1:53 PM,51,10,19,SW,5,0,24.44,0,Mostly Cloudy
2020/2/29,2:53 PM,53,7,16,SSW,5,0,24.42,0,Cloudy
2020/2/29,3:53 PM,56,7,14,WSW,5,0,24.41,0,Cloudy
2020/2/29,4:53 PM,56,8,15,SSW,5,0,24.4,0,Mostly Cloudy
2020/2/29,5:53 PM,50,23,35,S,8,0,24.4,0,Mostly Cloudy
2020/2/29,6:53 PM,43,21,42,S,7,0,24.4,0,Mostly Cloudy
2020/2/29,7:53 PM,43,16,34,SSW,10,0,24.41,0,Cloudy
2020/2/29,8:53 PM,43,15,32,SW,9,0,24.41,0,Cloudy
2020/2/29,9:53 PM,40,18,41,SW,9,0,24.4,0,Cloudy
2020/3/1,2:53 AM,40,17,40,SW,10,0,24.37,0,Mostly Cloudy
2020/3/1,3:53 AM,38,18,44,SSW,13,0,24.36,0,Mostly Cloudy
2020/3/1,4:53 AM,34,20,56,S,10,0,24.37,0,Partly Cloudy
2020/3/1,5:53 AM,35,21,57,S,10,0,24.38,0,Mostly Cloudy
2020/3/1,6:53 AM,39,20,46,SW,12,0,24.38,0,Mostly Cloudy
2020/3/1,7:53 AM,40,19,43,SW,9,0,24.38,0,Mostly Cloudy
2020/3/1,8:53 AM,41,19,41,VAR,3,16,24.41,0,Mostly Cloudy
2020/3/1,9:00 AM,37,22,54,NNE,15,18,24.42,0,Mostly Cloudy
2020/3/1,9:53 AM,34,23,64,NE,10,0,24.43,0,Cloudy
2020/3/1,10:53 AM,35,24,64,NE,10,0,24.45,0,Cloudy
2020/3/1,11:53 AM,39,27,62,NE,10,0,24.46,0,Cloudy
2020/3/2,1:00 AM,26,25,96,ESE,3,0,24.53,0,Light Snow
2020/2/29,10:53 PM,40,18,41,SSW,9,0,24.39,0,Cloudy
2020/2/29,11:53 PM,42,16,35,SW,15,0,24.38,0,Partly Cloudy
2020/2/29,12:53 AM,39,19,45,SW,12,0,24.38,0,Mostly Cloudy
2020/3/1,12:53 PM,39,28,65,N,13,0,24.46,0,Mostly Cloudy
2020/3/1,1:53 PM,42,29,60,,0,0,24.44,0,Mostly Cloudy
2020/3/1,1:56 PM,42,28,58,N,10,0,24.43,0,Mostly Cloudy
2020/3/1,2:53 PM,44,28,53,N,8,0,24.43,0,Mostly Cloudy
2020/3/1,3:53 PM,42,28,58,NNW,10,0,24.43,0,Cloudy
2020/3/1,4:53 PM,40,29,65,NNW,13,0,24.45,0,Cloudy
2020/3/1,5:53 PM,37,28,70,NW,17,0,24.47,0,Cloudy
2020/3/1,6:23 PM,34,29,82,N,20,0,24.48,0,Light Snow
2020/3/1,6:44 PM,33,30,89,N,15,0,24.48,0,Light Snow
2020/3/1,6:53 PM,32,30,92,N,16,0,24.48,0,Light Snow
2020/3/2,1:11 AM,26,25,96,CALM,0,0,24.53,0,Light Snow
2020/3/2,1:20 AM,26,25,96,ESE,3,0,24.52,0,Light Snow
2020/3/2,1:27 AM,26,25,96,ESE,3,0,24.52,0,Light Snow
2020/3/2,1:35 AM,26,25,96,CALM,0,0,24.52,0,Light Snow
2020/3/2,1:42 AM,26,25,96,CALM,0,0,24.52,0,Light Snow
2020/3/2,1:53 AM,26,24,92,CALM,0,0,24.52,0,Light Snow
2020/3/2,2:10 AM,26,24,92,CALM,0,0,24.52,0,Light Snow
2020/3/2,2:25 AM,25,24,96,SSE,5,0,24.51,0,Cloudy
2020/3/2,2:53 AM,25,24,96,SSE,5,0,24.48,0,Light Snow
2020/3/2,3:53 AM,24,23,96,ESE,6,0,24.47,0,Light Snow
2020/3/2,4:53 AM,21,20,96,ESE,7,0,24.43,0,Patches of Fog
2020/3/3,1:53 AM,28,19,69,SSE,10,0,24.41,0,Fair
2020/3/1,7:26 PM,31,30,96,N,16,0,24.5,0,Light Snow
2020/3/1,7:53 PM,30,28,92,N,20,0,24.51,0,Light Snow
2020/3/1,8:32 PM,28,27,96,N,16,0,24.52,0,Light Snow
2020/3/1,8:45 PM,28,26,92,N,16,26,24.53,0,Light Snow
2020/3/1,8:50 PM,28,27,93,NNE,15,26,24.52,0,Light Snow
2020/3/1,8:53 PM,28,26,92,NNE,15,0,24.52,0,Light Snow
2020/3/1,9:28 PM,27,26,96,N,13,0,24.54,0,Light Snow
2020/3/1,9:53 PM,27,26,96,NNE,10,0,24.55,0,Light Snow
2020/3/1,10:43 PM,27,25,92,N,8,0,24.56,0,Light Snow
2020/3/1,10:53 PM,27,25,92,N,6,0,24.56,0,Light Snow
2020/3/2,5:53 AM,21,20,96,ESE,6,0,24.41,0,Mostly Cloudy
2020/3/2,6:53 AM,20,18,92,NNE,5,0,24.4,0,Patches of Fog
2020/3/2,7:04 AM,19,18,96,N,8,0,24.39,0,Fog
2020/3/2,7:11 AM,18,17,96,N,6,0,24.39,0,Fog
2020/3/2,7:32 AM,18,17,96,NW,3,0,24.39,0,Fog
2020/3/2,7:36 AM,18,17,96,NW,3,0,24.39,0,Mostly Cloudy
2020/3/2,7:53 AM,21,19,92,CALM,0,0,24.38,0,Fog
2020/3/2,7:55 AM,21,20,96,NNW,3,0,24.38,0,Fog
2020/3/2,8:03 AM,20,19,96,NNE,5,0,24.38,0,Fog
2020/3/3,2:53 AM,28,19,69,S,9,0,24.43,0,Fair
2020/3/3,3:53 AM,32,17,54,SSW,9,0,24.41,0,Fair
2020/3/3,4:53 AM,27,18,69,S,9,0,24.4,0,Fair
2020/3/3,5:53 AM,32,17,54,S,13,0,24.4,0,Fair
2020/3/3,6:53 AM,28,18,66,S,13,0,24.39,0,Fair
2020/3/3,7:53 AM,32,18,56,SW,9,0,24.39,0,Fair
2020/3/3,8:53 AM,36,21,55,W,9,0,24.41,0,Fair
2020/3/3,9:53 AM,43,21,42,SW,8,0,24.42,0,Fair
2020/3/3,10:53 AM,43,25,49,WNW,6,0,24.42,0,Fair
2020/3/3,11:53 AM,49,21,33,NW,8,0,24.42,0,Fair
2020/3/4,1:53 AM,33,22,64,SSW,13,0,24.61,0,Fair
2020/3/1,11:07 PM,27,25,92,NNE,5,0,24.55,0,Light Snow
2020/3/1,11:19 PM,26,25,96,N,5,0,24.56,0,Light Snow
2020/3/1,11:53 PM,26,24,92,CALM,0,0,24.55,0,Light Snow
2020/3/1,12:04 AM,26,25,96,CALM,0,0,24.55,0,Light Snow
2020/3/1,12:12 AM,27,25,92,CALM,0,0,24.54,0,Light Snow
2020/3/1,12:20 AM,27,25,92,ENE,3,0,24.54,0,Cloudy
2020/3/1,12:53 AM,26,25,96,ESE,3,0,24.53,0,Light Snow
2020/3/2,8:05 AM,20,19,96,NNE,5,0,24.38,0,Fog
2020/3/2,8:13 AM,20,19,96,CALM,0,0,24.38,0,Fog
2020/3/2,8:32 AM,21,20,96,NE,5,0,24.38,0,Fog
2020/3/2,8:53 AM,22,21,96,CALM,0,0,24.39,0,Fog
2020/3/2,9:14 AM,23,22,96,CALM,0,0,24.39,0,Fog
2020/3/2,9:18 AM,23,22,96,CALM,0,0,24.39,0,Fog
2020/3/2,9:24 AM,23,22,96,CALM,0,0,24.39,0,Fog
2020/3/2,9:53 AM,25,25,100,CALM,0,0,24.39,0,Cloudy
2020/3/2,10:53 AM,27,25,92,CALM,0,0,24.36,0,Cloudy
2020/3/2,11:53 AM,30,27,88,NNE,6,0,24.35,0,Mostly Cloudy
2020/3/2,12:53 PM,33,29,85,NE,3,0,24.32,0,Partly Cloudy
2020/3/3,12:53 PM,50,25,38,NNE,12,0,24.43,0,Fair
2020/3/3,1:53 PM,52,23,32,NNE,6,0,24.43,0,Fair
2020/3/3,2:53 PM,54,20,26,VAR,6,0,24.41,0,Fair
2020/3/3,3:53 PM,59,21,23,W,18,24,24.41,0,Fair
2020/3/3,4:53 PM,60,14,16,W,13,0,24.43,0,Fair
2020/3/3,5:53 PM,57,17,21,N,13,0,24.47,0,Fair
2020/3/3,6:53 PM,47,23,39,NNE,12,0,24.49,0,Fair
2020/3/3,7:53 PM,45,20,37,NNE,8,0,24.53,0,Partly Cloudy
2020/3/3,8:53 PM,40,21,47,SSE,7,0,24.57,0,Fair
2020/3/3,9:53 PM,36,20,52,E,7,0,24.59,0,Fair
2020/3/3,10:53 PM,32,21,64,ESE,8,0,24.61,0,Fair
2020/3/4,2:53 AM,34,20,56,S,13,0,24.59,0,Fair
2020/3/4,3:53 AM,31,20,64,S,12,0,24.58,0,Fair
2020/3/4,4:53 AM,30,20,66,SSE,10,0,24.57,0,Fair
2020/3/4,5:53 AM,36,19,50,S,17,23,24.57,0,Fair
2020/3/4,6:53 AM,32,19,59,SSW,9,0,24.56,0,Fair
2020/3/4,7:53 AM,37,17,44,SSW,17,0,24.56,0,Fair
2020/3/4,8:53 AM,43,16,34,SSW,18,0,24.56,0,Fair
2020/3/4,9:53 AM,50,15,25,SSW,21,0,24.55,0,Fair / Windy
2020/3/4,10:53 AM,55,13,19,SSW,18,0,24.54,0,Fair
2020/3/4,11:53 AM,60,5,11,WSW,14,0,24.53,0,Fair
2020/3/4,12:53 PM,63,0,8,WNW,22,36,24.51,0,Fair / Windy
2020/3/4,1:53 PM,65,2,8,WNW,29,38,24.49,0,Partly Cloudy / Windy
2020/3/5,1:53 AM,45,9,23,N,10,0,24.68,0,Fair
2020/3/2,1:53 PM,39,31,73,ESE,5,0,24.29,0,Partly Cloudy
2020/3/2,2:53 PM,46,27,47,SSW,5,0,24.27,0,Mostly Cloudy
2020/3/2,3:53 PM,49,22,35,NW,10,0,24.29,0,Mostly Cloudy
2020/3/2,4:53 PM,46,25,44,N,10,18,24.3,0,Mostly Cloudy
2020/3/2,5:53 PM,44,23,43,CALM,0,0,24.31,0,Mostly Cloudy
2020/3/2,6:53 PM,42,20,41,W,7,0,24.32,0,Mostly Cloudy
2020/3/2,7:53 PM,42,15,34,W,16,0,24.34,0,Fair
2020/3/2,8:53 PM,41,13,32,W,12,0,24.34,0,Fair
2020/3/2,9:53 PM,42,12,29,WNW,16,0,24.36,0,Fair
2020/3/2,10:53 PM,37,16,42,W,9,0,24.38,0,Fair
2020/3/2,11:53 PM,39,15,38,W,13,0,24.39,0,Fair
2020/3/3,11:53 PM,30,22,72,SSE,13,0,24.61,0,Fair
2020/3/3,12:53 AM,32,21,64,S,13,0,24.61,0,Fair
2020/3/4,2:53 PM,60,-2,8,W,23,37,24.51,0,Partly Cloudy / Windy
2020/3/4,3:53 PM,59,-1,9,W,15,24,24.51,0,Mostly Cloudy
2020/3/4,4:53 PM,62,-4,7,W,30,40,24.51,0,Mostly Cloudy / Windy
2020/3/4,5:53 PM,59,-1,9,W,26,37,24.52,0,Mostly Cloudy / Windy
2020/3/4,6:53 PM,53,5,14,W,21,0,24.55,0,Partly Cloudy / Windy
2020/3/4,7:53 PM,50,7,18,W,18,0,24.56,0,Fair
2020/3/4,8:53 PM,50,7,18,WSW,10,23,24.58,0,Fair
2020/3/4,9:53 PM,48,8,20,W,12,0,24.59,0,Fair
2020/3/4,10:53 PM,45,9,23,WSW,7,0,24.61,0,Fair
2020/3/4,11:53 PM,46,8,21,WSW,5,0,24.64,0,Fair
2020/3/4,12:53 AM,46,7,20,WSW,6,0,24.65,0,Fair
